id,name,host_id,host_name,room_type,price
1.2724E+18,Comfy studio near city center (Marble 6),23561865,Dimi,Entire home/apt,151
1.27312E+18,Zimmer an zentraler Lage,4469194,Anna,Private room,78
1.27312E+18,Super Aconchegante e Central!,327728937,Eva,Private room,90
1.27334E+18,Modern appartement in Zurich,313765516,Joel,Entire home/apt,142
1.27401E+18,3.5 Zimmer Wohnung mit Innenhof,568854997,Ersin,Entire home/apt,135
1.27412E+18,HildaFour,60673302,,Entire home/apt,508
1.27447E+18,Stylish double with accessible features,652330784,Guenter,Private room,
1.27463E+18,City-Studio - sweet and modest (Crown 14),1314526,Giancarlo,Entire home/apt,115
1.27514E+18,1BR on perfect location (Mill 3.14),1314526,Giancarlo,Entire home/apt,141
1.27752E+18,10 min walk to Zurich HB- City Center-Family Room,304431200,Davit,Private room,255
1.27877E+18,City Center Studio | 6 | StadLoft,659352799,Nicole,Entire home/apt,104
1.27882E+18,"Brandnew 3,5 Room Penthouse with 2 terraces (8.5)",13570663,Christian Robert,Entire home/apt,222
1.27894E+18,Cosy Studio | 2 | City Center,659352799,Nicole,Entire home/apt,108
1.27894E+18,Studio| 4 | Zurich City Center,659352799,Nicole,Entire home/apt,104
1.27895E+18,Studio | 5 |StadtLoft,659352799,Nicole,Entire home/apt,106
1.27895E+18,Spacious Studio | 7 |City Center,659352799,Nicole,Entire home/apt,115
1.27895E+18,Central Studio | Private Patio | 8 | City Centre,659352799,Nicole,Entire home/apt,110
1.27896E+18,Spacious Studio | 1 | City Center,659352799,Nicole,Entire home/apt,103
1.27962E+18,"Blueground | Wiedikon, w/d, furnished & ready",434204093,Blueground,Entire home/apt,288
1.27962E+18,"Blueground | Oberstrass, rooftop, w/d",434204093,Blueground,Entire home/apt,280
1.27962E+18,"Blueground | Oberstrass, rooftop, furnished",434204093,Blueground,Entire home/apt,-257
1.27962E+18,"Blueground | Oberstrass, rooftop, a/c, furnished",434204093,Blueground,Entire home/apt,-255
1.27962E+18,"Blueground | Oberstrass, rooftop & a/c",434204093,Blueground,Entire home/apt,314
1.27962E+18,"Blueground | Oberstrass, rooftop, a/c, equipped",434204093,Blueground,Entire home/apt,385
1.27962E+18,"Blueground | Oberstrass, rooftop, full kitchen",434204093,Blueground,Entire home/apt,408
1.27973E+18,Modere Stadt-Wohnung in Zürich,289191629,Alisa,Entire home/apt,119
1.28045E+18,Sunny Seefeld Lakeside room,235500966,Alexandre,Private room,75
1.28189E+18,3-Zimmer-Wohnung nähe Triemli mit großem Balkon,22450050,Andreas,Entire home/apt,110
1.28237E+18,cozy city 2 bedroom apt,87448861,Luana,Entire home/apt,90
1.28265E+18,Cozy Studio in central Zurich,60866068,Manuela,Entire home/apt,
1.28309E+18,Neues Studio mit Balkon und Seeblick 255C/16,13570663,Christian Robert,Entire home/apt,98
1.28331E+18,"Blueground | Enge, elevator, w/d, near market",434204093,Blueground,Entire home/apt,
1.28331E+18,"Blueground | Fluntern, private w/d, walk to market",434204093,Blueground,Entire home/apt,289
1.28331E+18,"Blueground | Wiedikon, w/d, fully furnished",434204093,Blueground,Entire home/apt,310
1.28331E+18,"Blueground | Wiedikon, w/d, full kitchen",434204093,Blueground,Entire home/apt,193
1.28331E+18,"Blueground | Oberstrass, rooftop,  kitchen",434204093,Blueground,Entire home/apt,378
1.28352E+18,Cozy Room in Zurich!,193296953,Ladislava,Private room,63
1.28403E+18,Witikonerstrasse Room 1 InterimHomes Zurich,581481684,Guido,Private room,
1.28404E+18,Unique Designer Residence - Comfortable - Stylish,135036034,Antonio,Private room,60
1.2842E+18,Witikonerstrasse Room 2 InterimHomes Zurich,581481684,Guido,Private room,
1.2842E+18,Witikonerstrasse Room 5 InterimHomes Zurich,581481684,Guido,Private room,
1.2842E+18,Witikonerstrasse Room 4 InterimHomes Zurich,581481684,Guido,Private room,
1.2842E+18,Witikonerstrasse Room 3 InterimHomes Zurich,581481684,Guido,Private room,
1.28464E+18,Complimentary UpgradeModernSuite,344425219,Pat,Entire home/apt,
1.28469E+18,Luxury Private Room in Upscale Shared Apartment,1177539,Barcelos,Private room,205
1.28473E+18,Helle Altbauwohnung im Kreis 6,338140656,Sören,Entire home/apt,
1.28475E+18,Cozy and bright flat in Zurich!,23540929,Serena,Entire home/apt,
1.28475E+18,Modern & Bright Home,30426466,Kasperi,Entire home/apt,
1.28478E+18,Quiet 1BR in the city center (Hammer 4),1314526,Giancarlo,Entire home/apt,176
1.28479E+18,Studio in the heart of Zurich (Crown 24),1314526,Giancarlo,Entire home/apt,-103
1.28548E+18,"Blueground |  Unterstrass, washer, close to food",434204093,Blueground,Entire home/apt,291
1.28604E+18,New apartment with terrace and parking(Citycenter),651308519,Jose,Entire home/apt,206
1.28627E+18,"Wollishofen Station, 2 bedroom, parking & cleaning",514252790,Conti,Entire home/apt,372
1.28687E+18,Sunny plant apartment in Zurich,209023095,Luigi Filippo,Entire home/apt,100
1.28698E+18,Sunny plant room in Zurich,209023095,Luigi Filippo,Private room,62
1.28711E+18,Modern Room in 3-Bedroom Flat,37755878,Federico,Private room,81
1.28733E+18,Luxury lake stay,66530554,Emma,Entire home/apt,187
1.28752E+18,Modern Suite | High Quality | Balcony | Central,37306508,Ole,Entire home/apt,
1.28756E+18,Very central studio (Art 3),23561865,Dimi,Entire home/apt,177
1.28762E+18,Cozy room in the heart of Zurich,1285081,Philippo,Private room,106
1.28763E+18,Lovely studio near center - Crown 1,1314526,Giancarlo,Entire home/apt,121
1.28768E+18,"Blueground |  Gewerbeschule, w/d, fully furnished",434204093,Blueground,Entire home/apt,254
1.28785E+18,Zürich Apartment with 3 rooms,593268462,Afrim,Private room,400
1.28818E+18,Lovely studio in the center - Crown 44,1314526,Giancarlo,Entire home/apt,102
1.28831E+18,City-studio on top floor - Crown 48,1314526,Giancarlo,Entire home/apt,116
1.28902E+18,Low-Cost Economy Room • Zürich • City & Adventure,661962112,Joel,Private room,
1.28902E+18,Check out nearby Kunsthaus Zürich art gallery,661962112,Joel,Private room,
1.28902E+18,Low-key home base for your Zurich adventures,661962112,Joel,Private room,
1.28902E+18,10-minute walk from the Museum for Design,661962589,Joel,Private room,135
1.28902E+18,Low-key stay near Migros Museum of Art,661962589,Joel,Private room,
1.28903E+18,From plane to hotel in less than 20 minutes,661964117,Joel,Private room,
1.28903E+18,20-min tram ride gets you to the Opera House,661964117,Joel,Private room,121
1.28903E+18,"Near shops, dining & cultural must-sees",661964117,Joel,Private room,
1.28929E+18,Cityscape Retreat Near Zurich HB,432707854,Jack,Entire home/apt,120
1.29067E+18,Ruhige 1ZimmerWohnung in Seebach,521605275,Aliyah,Entire home/apt,63
1.29141E+18,Zurich Oldtown: Cozy Apartment,127723338,Leonardo,Entire home/apt,284
1.29183E+18,Splendid apartment Hardbrücke,160694558,Annabelle,Private room,100
1.29244E+18,Modern 3.5 High SPEED Wi-Fi 2Bed,4452206,Lisa Olga,Private room,245
1.29269E+18,Central/cozy Room in Zurich,1285081,Philippo,Private room,122
1.29338E+18,Loft im Guesthouse Hermes,263745657,Saša,Entire home/apt,268
1.29342E+18,15-min stroll along the river to the WOW Museum,661962820,Joel,Private room,
1.29361E+18,Sonnige Oase in Zürich-Wipkingen: 2.5 Zimmer,5449659,Alexander,Entire home/apt,135
1.29408E+18,Ruhiges Stadtbijou Top of Zürich,663113618,Susanna,Entire home/apt,155
1.29477E+18,City-studio - Crown 31,1314526,Giancarlo,Entire home/apt,123
1.29524E+18,Modern Downtown Apartment,38077442,Manoj,Entire home/apt,138
1.29545E+18,Studio at famous location  - Stork 21,1314526,Giancarlo,Entire home/apt,135
1.29555E+18,Comfortable Stay with Keybox Access,1229459,Swissstay,Entire home/apt,144
1.29575E+18,BtqLuxTopLocation|AC|FreeParking,520530873,Nora,Entire home/apt,365
1.29578E+18,"Spacious Flat, Sunny and Quiet in Prime Location",52220428,Doris,Private room,218
1.29578E+18,Btq|Central|AC|FreeParking|Terrace,520530873,Nora,Entire home/apt,547
1.29641E+18,Spacious flat in central Zürich,165667134,George,Entire home/apt,162
1.29693E+18,"2 BR Lake View, 15min Zurich HB by Tram",44069168,Clémentine,Entire home/apt,182
1.29711E+18,Central located Cozy room,444712876,Izzy,Private room,80
1.29717E+18,Zimmer im Herzen von Oerlikon,403247307,Olaf Odinn,Private room,80
1.29718E+18,Zurich City Apartment,2144398,Nick,Entire home/apt,198
1.29722E+18,Welcome to Your Zurich Gem!,7622963,Erica,Entire home/apt,117
1.29778E+18,Central jacuzzi Penthouse with great location,207112350,Lukas,Entire home/apt,347
1.29794E+18,Wohnung in Wollishofen zu mieten,88848758,Natascha,Entire home/apt,77
1.2983E+18,1BR in the center with balcony - Mill 3.51,1314526,Giancarlo,Entire home/apt,147
1.29836E+18,Stunning Suite for Luxury Living,344425219,Pat,Entire home/apt,161
1.29838E+18,Central 1-room apartment,664052678,Alexandra,Entire home/apt,72
1.29839E+18,Helles und ruhiges Zimmer in geteilter Wohnung,1277121,Nina,Private room,
1.29878E+18,Stunning View - Central Zurich - Bright Studio,662733605,Luigi,Entire home/apt,111
1.29906E+18,"Blueground | Oberstrass, rooftop, kitchen",434204093,Blueground,Entire home/apt,192
1.29906E+18,Blueground |  Wiedikon studio apartment,434204093,Blueground,Entire home/apt,186
1.29917E+18,3 1/2-Zimmerwhg in Zürich inkl. Garage,6463298,Nadine,Entire home/apt,
1.30154E+18,Coole Loge im Herzen von Zürich,664731943,Maximilian,Entire home/apt,97
1.30212E+18,Seefeldstrasse Room 2 InterimHomes Zurich,581481684,Guido,Private room,49
1.30219E+18,Seefeldstrasse Room 3  InterimHomes Zurich,581481684,Guido,Private room,49
1.3022E+18,Seefeldstrasse Room 1 InterimHomes Zurich,581481684,Guido,Private room,49
1.30222E+18,Seefeldstrasse Room 4 InterimHomes Zurich,581481684,Guido,Private room,
1.30231E+18,Stylish flat next to Zurich HB,2785561,Timoteo,Entire home/apt,104
1.30231E+18,Urban Bijou in Zurich City,394386743,Eva Chiara,Entire home/apt,123
1.30233E+18,Lakeview apartment,18183365,Angela,Entire home/apt,250
1.30283E+18,"Studio suite with onsite dining, spa and gym",659692991,Laura Caroline,Private room,
1.30283E+18,"Space for 2, right between the airport & city",659692991,Laura Caroline,Private room,230
1.30283E+18,Beautifully designed suite + separate living area,659692991,Laura Caroline,Private room,
1.30283E+18,2 bedroom suite with living room + kitchenette,659692991,Laura Caroline,Private room,
1.30283E+18,Rooftop suite with prime views & two terraces,659692991,Laura Caroline,Private room,
1.30283E+18,"2 bedroom rooftop suite , full kitchen + balcony",659692991,Laura Caroline,Private room,
1.30291E+18,Seefeldstrasse Room 5 InterimHomes Zurich,581481684,Guido,Private room,48
1.30292E+18,Seefeldstrasse Room 6 InterimHomes Zurich,581481684,Guido,Private room,
1.30293E+18,Seefeldstrasse Room 7 InterimHomes Zurich,581481684,Guido,Private room,49
1.3031E+18,Seefeldstrasse Room 8 InterimHomes Zurich,581481684,Guido,Private room,
1.3031E+18,Seefeldstrasse Room 9 InterimHomes Zurich,581481684,Guido,Private room,45
1.3031E+18,Seefeldstrasse Room 10 InterimHomes Zurich,581481684,Guido,Private room,45
1.30337E+18,Modern 1BR with in trendy area (West 10),23561865,Dimi,Entire home/apt,149
1.30342E+18,"Blueground |  Unterstrass, w/d, near groceries",434204093,Blueground,Entire home/apt,239
1.3035E+18,Monroe  luxury apartment in palaiskraft,13770499,Martin,Entire home/apt,385
1.30354E+18,Cozy 1BR in popular Kreis 3 (West 11),23561865,Dimi,Entire home/apt,230
1.30361E+18,Charming central vintage apartment Bad 21,123896618,Sharedlock,Entire home/apt,178
1.3037E+18,Gemütliche Wohnung an ruhiger Lage,11470401,Semion,Entire home/apt,
1.30427E+18,"Room Studio near Letzigrund Stadium, Bienenstrasse",665364785,Selena,Private room,122
1.30483E+18,"Spacious, Modern and Quiet - Central Zurich",43290256,Steven,Entire home/apt,
1.30504E+18,CityStay- Helvetiaplatz,150623475,Evelyn,Entire home/apt,-270
1.30504E+18,aanea•ch/v10,665540209,Yanina,Entire home/apt,240
1.30505E+18,Gemütliche Wohnung:Natur & Stadt,665542900,Elisabeth,Entire home/apt,-90
1.30523E+18,Grand Zurich Duplex with Sauna and Jacuzzi,585688978,Arye,Entire home/apt,711
1.30565E+18,"Chic studio near google Hq, with City view",585688978,Arye,Entire home/apt,125
1.30571E+18,Modern studio in the city center (Flower 32),1314526,Giancarlo,Entire home/apt,153
1.30575E+18,"Blueground | Enge, balcony & w/d, nr market",434204093,Blueground,Entire home/apt,272
1.30576E+18,Doppelzimmer Deluxe,665695772,Halil,Private room,196
1.30583E+18,AAALuxuryComfortRooftopFreeParkingACFullyEquipped,520530873,Nora,Entire home/apt,1319
1.30587E+18,Big and cozy apartment with rooftop,407531028,Chidzahi,Private room,
1.30643E+18,Rooftop duplex in central Zurich,2396406,Anna,Entire home/apt,133
1.30671E+18,Chalet Style near Rehalp Station,41995918,Dominik,Private room,56
1.30724E+18,Wohnung in Zürichs Altstadt,265664562,Jannik,Entire home/apt,-100
1.30746E+18,Zentral in Zürich,554522973,Jamil,Entire home/apt,237
1.30748E+18,Spacious city flat in Zurich,127306659,Michael,Entire home/apt,149
1.30799E+18,Charmante Wohnung am Zürcher See,32415422,Anna Lisa,Entire home/apt,
1.30805E+18,the zurich nest,150273891,Saskia,Entire home/apt,139
1.3087E+18,"Enge Station-Private Room ""Alps""",939656,Erik,Private room,95
1.30874E+18,"Enge Station-Private Room ""Jura""",939656,Erik,Private room,83
1.30947E+18,Beautiful quite home,380580865,Frank,Entire home/apt,86
1.31014E+18,Cosy Apt close to Museum Rietberg,451811418,Lukas,Entire home/apt,312
1.31015E+18,Zurich getaway close to all,451811418,Lukas,Entire home/apt,205
1.31015E+18,Central cosy flat in great location,451811418,Lukas,Entire home/apt,355
1.31015E+18,Lovely flat near Museums,451811418,Lukas,Entire home/apt,397
1.31162E+18,"Large, stylish, central 2BR in Zurich city center",6829151,Alisa,Entire home/apt,267
1.31168E+18,The Züri spot,310849237,Dmitrii,Entire home/apt,123
1.31231E+18,Aussicht über Zürich,40706656,Götz,Entire home/apt,92
1.31311E+18,loft in the vibrant Wipkingen,2219213,Nina,Entire home/apt,340
1.31372E+18,2 rooms apartment in district 4,271466792,Artel,Entire home/apt,190
1.3143E+18,Leben im historischen Stil,25250471,Angelo,Private room,180
1.31442E+18,Well equipped flat in Zurich,451811418,Lukas,Entire home/apt,205
1.31442E+18,City apartment close to Museums,451811418,Lukas,Entire home/apt,296
1.31444E+18,Bright apt near the center,451811418,Lukas,Entire home/apt,400
1.31444E+18,2Bedroom flat in Zurich,451811418,Lukas,Entire home/apt,205
1.31445E+18,Perfect apt for your stay in Zurich,451811418,Lukas,Entire home/apt,236
1.31498E+18,Studio in the Centre of Zurich,300396105,Rizwan,Entire home/apt,-105
1.31506E+18,"Blueground | Altstadt, storage & w/d, nr old town",434204093,Blueground,Entire home/apt,368
1.31529E+18,Modern City Apartment (W EURO Stadion 15 min walk),20803042,Lukas,Entire home/apt,338
1.31593E+18,madison 5 a luxury apartment,13770499,Martin,Entire home/apt,550
1.31618E+18,Witikonerstrasse Room 6 InterimHomes Zurich,581481684,Guido,Private room,
1.31716E+18,Eco Home Zimmer 4,665545853,Krishna Venkatramana Prasad,Private room,72
1.31795E+18,"Blueground | Escher Wyss, elev & w/d, nr market",434204093,Blueground,Entire home/apt,-360
1.31874E+18,wiesen,302593800,用户5088,Private room,
1.31879E+18,in einem gepflegtem zu Hause,23089926,Patricia,Private room,58
1.31898E+18,Studio in cool Lochergut,102816935,Joel,Entire home/apt,
1.31947E+18,Lovely room in the center,488646164,Leyre,Private room,80
1.31973E+18,Friendly studio near the lake,668728990,Tong,Entire home/apt,144
1.32002E+18,Stylisches Apartment im Zentrum von Zürich,80802504,Fabiola,Entire home/apt,120
1.32013E+18,Cozy flat in Zurich Wiedikon,73799503,Marcello,Entire home/apt,121
1.32046E+18,Oerlikon Train station near: 1BR Balcony Apartment,57029086,Stefani,Entire home/apt,226
1.32089E+18,Wunderschöne Wohnung am Letten,551638066,Carla,Entire home/apt,
1.32173E+18,Calm flat in Zürich,348303518,Jorge,Entire home/apt,99
1.3225E+18,Apartment in ZH,669494090,Markus,Entire home/apt,
1.32319E+18,Top apartment with view of Zurich City,258388068,Annuarita,Entire home/apt,141
1.32474E+18,Zimmer in 2 Personen Flat Share,122865272,Sofia,Private room,76
1.32497E+18,Zürich Apartment in Zentrum,593268462,Afrim,Private room,405
1.32534E+18,"Chic City Apt., Prime Location",380888793,Nico,Entire home/apt,364
1.32538E+18,Central 1 bedroom apartment,132223121,Mustafa,Entire home/apt,155
1.32592E+18,10 min walk to Zurich HB- City Center-Double Room,304431200,Davit,Private room,145
1.32593E+18,10 min walk to Zurich HB-City Center-Single Room,304431200,Davit,Private room,112
1.32603E+18,Cozy rustic urban room in nature - Zürich,670467546,Anusooya,Private room,65
1.32606E+18,BestValueForMoney|AC|FreeParking|TopLocation,520530873,Nora,Entire home/apt,903
1.3262E+18,Cozy & quiet retreat in Zurich,9053455,Hendrik,Entire home/apt,
1.32622E+18,Cozy flat in the heart of Zurich,33702729,Tobias,Entire home/apt,115
1.32667E+18,"Super Lage, schöne Wohnung.",176044183,Claudio,Entire home/apt,172
1.32681E+18,1 Zimmer in charmanter Wohnung,395726034,Olivia,Private room,66
1.32736E+18,your home away from home in Zurich,481259085,Lamira,Entire home/apt,171
1.32752E+18,Chambre paisible à Zürich!,670939077,Hancy Lysa,Private room,68
1.32758E+18,"Central, bright & cozy 2BR",6829151,Alisa,Entire home/apt,195
1.32809E+18,Downtown Dream: 3.5BR with Balcony and Style BA32,25291258,Delta,Entire home/apt,188
1.32812E+18,Wohnen im Herzen von Zürich,547914822,Spazio Diffuso,Entire home/apt,203
1.32856E+18,Zürich City,593268462,Afrim,Private room,130
1.32972E+18,Vast Modern Apt: Near ZH Main Station,1229459,Swissstay,Entire home/apt,157
1.32972E+18,Budget-Friendly Apartment in the centre of Zurich,1229459,Swissstay,Entire home/apt,157
1.32972E+18,Budget-Friendly & Roomy: Zurich Apartment,1229459,Swissstay,Entire home/apt,173
1.32972E+18,Discover Zurich's Best: Ideal Apartment,1229459,Swissstay,Entire home/apt,139
1.32972E+18,Spacious Apartment in Zurich's Heart,1229459,Swissstay,Entire home/apt,157
1.32972E+18,Experience 1-BR Urban Chic in Zurich,1229459,Swissstay,Entire home/apt,139
1.32972E+18,Zurich City Life: Your Apartment Awaits!,1229459,Swissstay,Entire home/apt,-157
1.32972E+18,Contemporary Elegance in the Heart of Zurich,1229459,Swissstay,Entire home/apt,157
1.3299E+18,Cozy apartment in Zurich Seefeld,99179009,Ana,Entire home/apt,190
1.33041E+18,1 room apartment for 2 or 4 people,671856760,Olena,Entire home/apt,
1.33042E+18,"musidoo - günstig, einfach & mitten in Zürich",671862014,Jörg,Private room,
1.33065E+18,Cozy Apartment Above Zurich,51156287,Richard,Entire home/apt,225
1.33256E+18,Urban Oasis in Zurich Center near Main Station,660053481,Jing,Private room,68
1.33321E+18,Simple and Cozy Flat in Zurich,1229459,Swissstay,Entire home/apt,152
1.33325E+18,NEW Modern 1.5-Room Apartment,14673586,Raphael,Entire home/apt,
1.33473E+18,Vintage flat in trendy area kan 31,123896618,Sharedlock,Entire home/apt,-265
1.33481E+18,Studio in the heart of Zurich (Crown 17),1314526,Giancarlo,Entire home/apt,115
1.33485E+18,Nice and clean Room,459066740,Franco,Private room,67
1.33542E+18,"Detached house - central, 5 bdrs, garden, parking",1746873,Frank,Entire home/apt,153
1.33547E+18,Studio mit Balkon u. Seeblick 255C/12,13570663,Christian Robert,Entire home/apt,87
1.3355E+18,Cozy & central studio  (Wille 7),23561865,Dimi,Entire home/apt,151
1.33555E+18,2BR flat in the city center (West 12),23561865,Dimi,Entire home/apt,191
1.33571E+18,Bright spacious flat w balcony,7889927,Chloé,Entire home/apt,167
1.336E+18,Smart studio in the city center (Crown 46),1314526,Giancarlo,Entire home/apt,145
1.33625E+18,Luxury Penthouse w/ Private Gym & OutdoorJacuzzi,217890056,Yves,Entire home/apt,1250
1.33646E+18,Doppel Zimmer,544455683,Zafer,Private room,160
1.33775E+18,Helle 4.5-Zimmer in Stadt Zürich,119920334,Tara,Entire home/apt,
1.33789E+18,Wohnen in Zürich im Grünen,547914822,Spazio Diffuso,Entire home/apt,203
1.33834E+18,2.5-Wohnung mit Balkon in zentraler Lage Zürich,38225059,Kardelen,Entire home/apt,72
1.33911E+18,Lovely lake side attic in Zurich,171128803,Maria,Entire home/apt,238
1.33925E+18,Neubau Loftwohnung,153399238,Vivien,Entire home/apt,100
1.33993E+18,Zurich City Huts 1,505991846,Gabriel,Private room,50
1.33998E+18,Zurich City Huts 2,505991846,Gabriel,Private room,53
1.34006E+18,Doppelzimmer Deluxe Plus,665695772,Halil,Private room,254
1.34007E+18,Doppelzimmer Standard,665695772,Halil,Private room,172
1.34105E+18,Studio in famous area - Stork 31,1314526,Giancarlo,Entire home/apt,183
1.34119E+18,1BR with balcony near lake - Flower 1,1314526,Giancarlo,Entire home/apt,189
1.34181E+18,Geheimtipp mit Seeblick,57520822,Inken,Private room,
1.34257E+18,Wohnung in Zürich,564824479,Nemanja,Private room,90
1.3428E+18,Flat in Zurich,653089111,Alexia,Entire home/apt,
1.34336E+18,Simple 2-BR Apartment with Essentials,1229459,Swissstay,Entire home/apt,150
1.34336E+18,Charming Apartment 15 Mins from City Life,1229459,Swissstay,Entire home/apt,151
1.34344E+18,Stylish 2-Bedroom Apartment in Oerlikon Zurich,17169662,Luccas,Entire home/apt,234
1.34351E+18,Dorfstrasse Room 11 Interim Homes Zurich,581481684,Guido,Private room,
1.34351E+18,Seefeldstrasse Room 11 InterimHomes Zurich,581481684,Guido,Private room,63
1.34357E+18,Lovely studio with balcony ( Tödi 3),13570663,Christian Robert,Entire home/apt,105
1.34359E+18,Wohnung im Herzen von Zürich,348327394,Saschja,Entire home/apt,146
1.34404E+18,The Crown Maisonette Penthouse,144959892,Anna Victoria,Entire home/apt,663
1.34475E+18,"Blueground | Enge, w/d, nr market & Old Town",434204093,Blueground,Entire home/apt,201
1.34475E+18,"Blueground | Unterstrass, balcony & washer",434204093,Blueground,Entire home/apt,264
1.34489E+18,Seefeldstrasse Room 12 InterimHomes Zurich,581481684,Guido,Private room,
1.34491E+18,Seefeldstrasse Room 13 InterimHomes Zurich,581481684,Guido,Private room,
1.34506E+18,Bright Central Studio for Nomads,87475952,Moira,Entire home/apt,-79
1.34568E+18,Studio altstadt,213495988,Stefano,Entire home/apt,101
1.34572E+18,Lovely apartment in a vibrant neighborhood Bad 42,123896618,Sharedlock,Entire home/apt,108
1.34665E+18,1 Bedroom Apartment with balcony,96313352,Lilly-Christine,Entire home/apt,
1.34701E+18,Bed&Breakfast Zurique (room in a shared apartment),676373026,Paulo,Private room,120
1.34841E+18,Trottenstrasse Room 4 Zurich Ground floor,581481684,Guido,Private room,90
1.34844E+18,Trottenstrasse Room 24  InterimHomes Zurich,581481684,Guido,Private room,
1.34844E+18,Btq|LuxuryPenthouse|TopView|AC,520530873,Nora,Entire home/apt,373
1.34847E+18,Trottenstrasse Room 6 InterimHomes Zurich,581481684,Guido,Private room,
1.3485E+18,Trottenstrasse Room 17 InterimHomes Zurich,581481684,Guido,Private room,
1.34851E+18,Trottenstrasse Room 18 InterimHomes Zurich,581481684,Guido,Private room,
1.34857E+18,Spacious 3BR Stay – Heart of Zürich’s Charm,1229459,Swissstay,Entire home/apt,188
1.34857E+18,"Comfortable 2-Bedroom Stay in Seefeld, Zürich",1229459,Swissstay,Entire home/apt,-193
1.34905E+18,Modern&Cozy Apartment in Zurich,45810283,Elena,Entire home/apt,150
1.34921E+18,Zimmer in Oerlikon Station,436896908,Fernando,Private room,51
1.35008E+18,Dorfstrasse Room 12 InterimHomes Zurich,581481684,Guido,Private room,
1.35056E+18,Trottenstrasse Room 5 InterimHomes Zurich,581481684,Guido,Private room,47
1.35057E+18,Dorfstrasse Room 7 Interim Homes  Zurich,581481684,Guido,Private room,
1.35202E+18,Green Marmot Capsule Hotel,321785453,Mohamed,Shared room,57
1.35306E+18,The Yellow Apartment,25396172,Céleste,Entire home/apt,91
1.35309E+18,City & Nature | Zurich Apartment with Park Views,585688978,Arye,Entire home/apt,157
1.35417E+18,Centrally located and cozy flat Bad32,123896618,Sharedlock,Entire home/apt,108
1.3548E+18,Nice studio in the city center - Crown 21,1314526,Giancarlo,Entire home/apt,119
1.35503E+18,Spacious & Qualitative Apartment,230310620,Yannik,Entire home/apt,85
1.35518E+18,Cozy room in Zurich,86071066,Sandra,Private room,65
1.35525E+18,"Bijoux near lake, Seefeld Zürich",105915105,Melissa,Entire home/apt,
1.35594E+18,Budget Room in betahouse Zurich,677552904,Alexandra Katerina,Private room,
1.35598E+18,Economy Room in betahouse Hostel,677552904,Alexandra Katerina,Private room,117
1.35602E+18,Room w/private terrace in Zurich,677552904,Alexandra Katerina,Private room,160
1.35639E+18,Spacious Suite-near Zürich lake & Opera: 65m2,107649824,Laurent,Entire home/apt,152
1.35709E+18,Luxe et Confort à Zurich,390817420,,Entire home/apt,170
1.35781E+18,"Charming, Well-located Flat",3253779,Yannic,Entire home/apt,112
1.35798E+18,Comfortable Room with Excellent Connections,663009896,Fabian,Private room,76
1.35812E+18,Zurich City Huts 3,505991846,Gabriel,Private room,50
1.35852E+18,Top Apartment mit Skyline-View,270717613,Michael,Private room,
1.35864E+18,TheWhiteFive | A Peaceful Stay in Zürich Downtown,546375378,Gerald Asamoa,Entire home/apt,
1.35865E+18,Lively Central Zürich Retreat,38949447,Ladislav,Private room,
1.35951E+18,Charming Zurich Studio – Ideal Getaway!,679556332,Jaybees,Entire home/apt,100
1.35952E+18,"2,5-Zimmer-Wohnung mit Balkon",54626791,,Entire home/apt,106
1.35956E+18,Moderne und Helle 3-Zimmer Wohnung,672091496,Ana,Entire home/apt,151
1.36083E+18,Modern Appartment with taste.,392474692,Oscar,Entire home/apt,
1.36099E+18,Wohnen im Seefeld,547914822,Spazio Diffuso,Entire home/apt,179
1.36304E+18,Stylisches City-Juwel: Top Lage,680483892,Monica Catherine,Entire home/apt,167
1.3635E+18,Your cozy home away from home,37421240,Irina,Entire home/apt,114
1.36357E+18,Cosy old town apartment,7718283,William,Entire home/apt,247
1.36385E+18,Top View Zürich,156526883,Aleksandar,Entire home/apt,-167
1.36387E+18,Wg room at Lochergut,43078724,Delparente,Private room,70
1.36452E+18,Central and spacious city flat Ger01,123896618,Sharedlock,Entire home/apt,231
1.36453E+18,Stylish and central flat Ger41,123896618,Sharedlock,Entire home/apt,186
1.36539E+18,Bright & Cozy Getaway Retreat,679556332,Jaybees,Entire home/apt,104
1.36649E+18,Bright & Cozy Flat in Central Zurich,48543451,Florence,Entire home/apt,131
1.36718E+18,Stylische Wohnung in Zürich,2361694,Petra,Entire home/apt,
1.3673E+18,Basic 3BR Stay with Balcony Near Zürich HB,1229459,Swissstay,Entire home/apt,190
1.3673E+18,Convenient 2BR Stay with Easy Transport,1229459,Swissstay,Entire home/apt,105
1.3673E+18,Basic 2BR with Natural Light,1229459,Swissstay,Entire home/apt,113
1.3673E+18,Cozy & Simple 2BR Apartment w/ Natural Light,1229459,Swissstay,Entire home/apt,131
1.3675E+18,Couch only for 1p (living room) - Women only,20858216,Valmira,Private room,72
1.36751E+18,Boho Suite - Eleganz im Herzen von Zürich,4218000,Friedrich,Entire home/apt,560
1.36792E+18,BoutiqueLuxury | Balcony | AC | Downtown,520530873,Nora,Entire home/apt,-400
1.36795E+18,Boutique | FreeParking | AC | SwissExperience,520530873,Nora,Entire home/apt,365
1.3686E+18,Herzlich Willkommen in Zürich II - Gästezimmer,9500107,Kathrin,Private room,111
